Title,Review,Writer,Category,Update Date
청년수당 정책후기,"지방에서 대학을 서울에 합격을 하고 상경해 졸업 후 그대로 1인 가구로 구직 활동을 진행했던 청년입니다. 대학을 졸업하여 완전히 학교의 품을 떠나 부모님으로부터 자립을 하며 몇몇 기업에서는 탈락하는 실패로 어려움을 겪고 있었습니다. 또한 생활비 마련에 어려움을 겪어 구직 활동에 온전히 집중하지 못하고 있었기도 합니다. 청년수당이라는 좋은 기회를 통해 구직 활동에 전념하고 꾸준한 자기 계발을 통해 지원을 받는 기간 내에 원하는 회사에 취업을 할 수 있었습니다. 저는 대기업 재무팀에 취업을 하는 것을 1순위로 두고 있기 때문에 자격증을 취득하고 실무에 필요한 지식을 쌓기 위해 컴퓨터활용능력을 길러 비즈니스적 IT 능력을 함양할 수 있었습니다. 청년수당을 통해 한층 여유로워진 마음으로 구직활동을 실행한 결과, 최종적으로는 대한민국 기업의 돈의 흐름을 읽을 수 있는 현장에 뛰어드는 신입사원이 될 수 있었습니다.",김**,2024/1 청년수당,2024-06-10
자기활동기획서 후기 제출합니다,"90470 생활비, 식비 지출
409540 월세에 보탰습니다

정말 감사합니다
월세와 생활비 부담이 정말 줄었습니다ㅠㅠ 마땅한 수입이 없는 상황에 하고자 하는 일을 좀 더 마음껏 하고 준비할 수 있게 되었어요!",황**,2024/1 청년수당,2024-06-10
자기활동기록서 1회차,"자격증 취득을 위해서 책을 구입했고, 집 관리비 미납된 2달치를 납부했습니다. 통신비도 수납하여 경제적으로 생활할 수 있게 해주셔서 감사합니다.
다음달에도 관리비와 통신비, 식비에 사용될 예정입니다.
도움주셔서 감사합니다.",김**,2024/1 청년수당,2024-06-10
자기활동기록서 작성,"청년수당 덕분에 임대료 및 공과금을 원활히 지불할 수 있었고, 교통비, 생활비 등으로 취업하는데 있어 필요한 비용을 부담할 수 있었습니다!",현**,2024/1 청년수당,2024-06-10
청년수당 정책 후기,"취업을 준비하면서 드는 여러가지 비용이 많이 부담스러웠는데, 서울시의 청년수당 정책 덕분에 금전적인 걱정을 덜 수 있었습니다. 비용 부담이 해결되니 공부에만 온전히 집중할 수 있게 되어서 더 효율적으로 취업을 준비할 수 있었습니다. 청년수당 정책은 청년들에게 실질적으로 도움이 되는 정책인 것 같습니다. 좋은 복지 정책 감사합니다.",신**,2024/1 청년수당,2024-06-10
청년수당 중간에 취업,"청년수당 받고 있는 중에 취업을 하게됐습니다.
정부지원으로 생활비나 기타 필요경비를 유용하게 사용하였습니다.
아직까지도 이러한 정부지원사업이 있는지도 모르는 분들이 많습니다
이에 조금더 적극적으로 홍보와 광고를 해주셨으면 좋겠으며, 취업에 꼭 필요한 분들이 많은 참여 해주시면 좋을거 같습니다
감사합니다.",배**,2024/1 청년수당,2024-06-10
청년수당 덕분에 !!,"청년수당 덕분에 자기계발에 더 집중할 수 있게 되었어요 !!
금전적인 고민들이 사라지니까 해야 할 일에 더 집중하게 되었습니다.
감사합니다",송**,2024/1 청년수당,2024-06-10
청년수당,"취업하기 위해 드는 비용이 만만치 않은데 서울시 ‘청년수당’ 사업으로 도움을 받게됐습니다.
잘 모르고있던 정책 지원 사업들도 알게되고 커리어 개발과 역량 강화를 위해 잘 쓰겠습니다.",장**,2024/1 청년수당,2024-06-10
청년 지원금 감사 후기,"청년 수당을 받음으로서 생활에 여유가 생겼습니다.
경찰을 준비하는 학생으로서 공부하며 지출하게 되는 다양한 생활비에서 많은 도움을 받았으며, 앞으로도 받을 수 있다는 점에서 생활적 안정감과 앞으로의 공부에 전념할 수 있게 되는 좋은 정책으로 느껴집니다.
앞으로도 필요한 생활비나 지출하게 되는 구직 활동 비용에 적극 활용하고 도움을 받겠습니다.",백**,2024/1 청년수당,2024-06-10
청년수당 정책 감사합니다,청년수당 정책 감사합니다.,이**,2024/1 청년수당,2024-06-10
취준생에게 힘이 되는 정책,"자격증, 교육 등 취업을 준비하려 해도 어쩔 수 없이 발생하는 비용이 심히 부담스러웠는데요,
청년수당으로 인해 많은 도움이 되었습니다. 덕분에 취뽀했습니다. 감사합니다!",이**,2024/1 청년수당,2024-06-10
좋은 정책입니다,"청년수당 덕에 준비하고자 하는일을 조금더 수월하게 할수있게 되었습니다

진심으로 감사드립니다",박**,2024/1 청년수당,2024-06-10
청년수당 후기 1회차,"안녕하세요, 청년수당 후기 1회차를 작성합니다. 생활용품 30% 내외, 식비 70% 내외로 사용하였습니다. 다음 청년수당은 자격증 응시료, 식비, 생활용품 구비 위주로 사용하려 합니다. 감사합니다",김**,2024/1 청년수당,2024-06-10
자기활동기록서 작성,"1.청년수당 주요 사용 내역 및 활동 사항, 향후 청년수당 사용 및 활동 계획 작성
감사하게도 이번에 청년수당이 되었습니다. 현재 학자금 대출금과 이자를 매달 50만원정도 갚고 있는데요. 한계좌에서 5개가 나가고 있지만 계좌이체시 증빙자료 제출 방법이 어려운 것 같아… (이자같은경우 몇원까지 있어서) 원래 대출금과 이자 갚는 금액만큼의 청년수당으로 현재 생활비(식비와 간식비,생활용품), 문구비, 도서비(예스이십사, 알라딘, 교보문고 이용 중), 연습실 사용비로 사용하고 있습니다. 다음달도 생활비, 문화.도서비, 연습실 사용비, 장비나 교육비로도 사용해 볼 계획입니다.

2.(5월중 하루라도 고용보험 가입 상태였을 경우) 단기근로를 증빙하는 서류 제출
-해당없음

3.계좌이체(현금사용) 사용이 있을 경우, 해당 증빙자료 제출
-해당없음",최**,2024/1 청년수당,2024-06-10
자기활동기록서 작성,"1.청년수당 주요 사용 내역 및 활동 사항, 향후 청년수당 사용 및 활동 계획 작성
감사하게도 이번에 청년수당이 되었습니다. 현재 학자금 대출금과 이자를 매달 50만원정도 갚고 있는데요. 한계좌에서 5개가 나가고 있지만 계좌이체시 증빙자료 제출 방법이 어려운 것 같아… (이자같은경우 몇원까지 있어서) 원래 대출금과 이자 갚는 금액만큼의 청년수당으로 현재 생활비(식비와 간식비,생활용품), 문구비, 도서비(예스이십사, 알라딘, 교보문고 이용 중), 연습실 사용비로 사용하고 있습니다. 다음달도 생활비, 문화.도서비, 연습실 사용비, 장비나 교육비로도 사용해 볼 계획입니다.

2.(5월중 하루라도 고용보험 가입 상태였을 경우) 단기근로를 증빙하는 서류 제출
-해당없음

3.계좌이체(현금사용) 사용이 있을 경우, 해당 증빙자료 제출
-해당없음",최**,2024/1 청년수당,2024-06-10
청년수당 후기,"청년수당으로 일상생할에 필요한 생활비와 취업준비를 위한 자기개발 비용에 많은 보탬이 되어 취업을 신고하며 감사의 말을 올립니다.
<br>이러한 사업으로 인하여 청년들의 취업 의지를 고취 시켜줄 수 있는 좋은 취지의 사업이라고 생각이 되었으며, 앞으로도 청년을 위한 다양한 사업을 계속 진행해줬으면 하는 바람입니다. 모든 청년이 하고자 하는 것을 이루는 그날 까지 파이팅!",이**,2024/1 청년수당,2024-06-10
정말 좋은 정책입니다.,"제 마음을 돌아보면서 힐링되는 시간였습니다.

이런 정책이 청년들에게 정말 도움되는 정책이라 생각합니다.

감사합니다",신**,2024/2 청년마음건강,2024-06-10
청년수당 후기,"청년수당을 통해 취업준비에 많은 도움을 받고 있습니다.
주기적으로 나가는 교통비, 주거비, 통신비 등 일상생할에 필요한 생활비로 잘 활용하고 있습니다.
청년수당을 통해 생활비에 도움을 받아 앞으로 취업준비에 더 집중할 수 있습니다.


주거비, 통신비 가상계좌로 이체한 내역을 증빙하고자 하는데 관련 서류를 어디로 제출해야 하나요?

감사합니다.",박**,2024/1 청년수당,2024-06-10
청년수당 신청 선정에 대하여,"매달 50만원이라는 돈은 생활에 큰 도움이 될 것이며
도움이 되고 있습니다
앞으로도 서울시는 이런 청년지원사업에 도움을 줄 수 있는 정책을
많이 만들어주시면 감사하겠습니다",강**,2024/1 청년수당,2024-06-10
청년수당 후기,"저는 최근 1개월 동안 청년수당을 받으며 많은 변화를 경험했습니다. 처음에는 단순히 경제적 지원을 기대했지만, 그 이상의 가치가 있음을 느꼈습니다.

가장 먼저 느낀 것은 경제적 안정입니다. 취업을 준비하면서 다양한 자격증을 취득하고 스터디에 참여해야 했는데, 청년수당 덕분에 이러한 비용 부담이 크게 줄었습니다. 덕분에 경제적인 걱정 없이 공부에 집중할 수 있었고, 실제로 자격증도 몇 개 취득할 수 있었습니다.

또한, 청년수당과 함께 제공되는 다양한 프로그램들은 예상치 못한 장점이었습니다. 저는 취업 관련 워크숍에 참여하면서 최신 취업 트렌드를 배울 수 있었고, 멘토링 프로그램을 통해 현직자들의 생생한 조언을 들을 수 있었습니다. 이러한 경험들은 제 취업 준비에 큰 도움이 되었고, 실제로 면접에서도 자신감 있게 제 자신을 어필할 수 있었습니다.

청년수당을 받으면서 가장 크게 느낀 변화는 심리적인 부분입니다. 경제적 지원 덕분에 생활비 걱정이 줄어드니 마음의 여유가 생겼고, 그로 인해 스트레스도 많이 줄었습니다. 이러한 긍정적인 변화는 제 전반적인 삶의 질을 향상시켰고, 더 나아가 취업 준비에도 긍정적인 영향을 미쳤습니다.

결론적으로, 청년수당은 단순한 경제적 지원을 넘어 청년들의 전반적인 삶의 질을 향상시키는 데 큰 도움이 되는 제도라고 생각합니다. 앞으로 더 많은 청년들이 이 혜택을 누릴 수 있기를 바라며, 저 역시 이 경험을 바탕으로 더 나은 미래를 준비해 나가겠습니다.",신**,2024/1 청년수당,2024-06-10
청년수당 후기,"청년수당을 받은 지 1개월이 지났습니다. 처음엔 막연히 지원금이 필요해서 신청했지만, 실제로 받아보니 여러모로 큰 도움이 되었습니다.

첫째, 경제적 부담이 크게 줄어들었습니다. 취업 준비를 하며 다양한 학원이나 스터디 모임에 참여해야 했는데, 청년수당 덕분에 비용 부담 없이 더 많은 기회를 누릴 수 있었습니다. 덕분에 자기 개발에 더 집중할 수 있었고, 자신감도 많이 생겼습니다.

둘째, 청년수당과 함께 제공되는 다양한 프로그램들이 유익했습니다. 취업 상담, 멘토링 프로그램, 네트워킹 행사 등 다양한 지원 프로그램에 참여하면서 많은 정보를 얻고, 새로운 사람들과 관계를 맺을 수 있었습니다. 이러한 경험들이 취업 준비에 많은 도움이 되었습니다.

셋째, 심리적인 안정감을 얻었습니다. 경제적인 압박에서 벗어나니 마음의 여유가 생겼고, 그로 인해 더 긍정적인 마인드로 취업 준비를 할 수 있었습니다. 스트레스가 줄어드니 건강도 좋아지고, 전반적인 삶의 질이 향상된 느낌이었습니다.

물론, 청년수당이 만능 해결책은 아니지만, 경제적 지원과 더불어 다양한 프로그램들이 청년들에게 실질적인 도움을 줄 수 있다는 점에서 매우 긍정적인 제도라고 생각합니다. 앞으로 더 많은 청년들이 이 제도의 혜택을 받을 수 있기를 바랍니다.",신**,2024/1 청년수당,2024-06-10
청년수당 후기,청년수당 같은 훌륭한 지원수단에 선정이 되어서 부담없이 꿈을 위해 노력할 수 있었던 것 같습니다 취업을 하게되어 정말 행복하고 정책에도 감사합니다 앞으로도 좋은 정책 많이 알아보고 노력하겠습니다 사랑합니다 청년수당,이**,2024/1 청년수당,2024-06-10
청년수당 후기,"구직 활동을 하던 중 생활비를 아껴야 하는 상황에
<br>식비 및 생필품 구입에 필요한 비용을 아끼면서 살면서
<br>식사 횟수도 줄이고 라면 및 인스턴트 식품에 의존하여
<br>몸과 마음에 많은 위축이 있었습니다
<br>
<br>청년수당을 통해 4월 지원금을 받고 필요한 생필품들과
<br>식품 구입을 통해 생활비에 대한 부담을 줄이게 되었고
<br>필요한 서적들을 구입할 수 있었습니다
<br>이를 통하여 구직 활동에 전념할 수 있었고
<br>한 달 후에 취업에 성공할 수 있었습니다
<br>
<br>또한 5월 지원금을 통하여 작년과 다르게 몸무게의
<br>많은 변화로 맞는 옷이 아래위로 한 벌 밖에 없어서
<br>의복 구입에 사용하여 회사에 다니는데 도움이 되었습니다
<br>
<br>청년수당을 통하여 구직 활동과 입사 후에도 실질적으로
<br>많은 도움이 되었습니다 감사합니다",김**,2024/1 청년수당,2024-06-09
